business_id,date,stars,croissant,cake,cupcakes,cupcake,sandwich,wine,bread,toast,chocolate,salad,cheese,brunch,eggs,egg,chicken,donut,donuts,pastries,pastry,benedict,bacon,sandwiches,avocado,sourdough,cookie,fruit,croissants,salmon,butter,macarons,cream,burrito,turkey,strawberry,lobster,almond,caramel,blackberry,burger,blueberry,muffin,gourmet,sausage,cinnamon,grilled,raspberry,bagels,tomatoes,macaron,pasta,desserts,Steak,omelette,apple,soup,potatoes,brioche,danish,pie,biscuit,scones,tuna,brownie,tart
9YFeX5sbn785n31iR3I77Q,2018-04-05 02:51:25,5,,,,,,,,,,,,,,,,,,,,,,,,,0.70395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2019-04-04 06:41:47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2019-07-11 02:05:05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5476,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2018-09-15 22:32:37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2019-06-08 02:27:41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2020-11-02 23:45:09,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2018-04-21 18:47:19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57375,,,,,,,,,,,,,,,0.2732,,,,,
ghLjxj4HoSHdflBEz2lIqA,2017-02-27 20:36:40,4,,,,,,,,0.4404,,0.5719,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2020-02-22 08:21:52,5,,,,,0.4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0516,,,,,,,,,,,,,,,,0.4201,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2019-02-11 22:01:54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34,,
ghLjxj4HoSHdflBEz2lIqA,2018-11-23 15:36:26,5,,,,,,,,,,-0.43095,,,,,-0.43095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9YFeX5sbn785n31iR3I77Q,2018-03-19 20:18:01,5,,,,,,,,,0.6369,,,,,,,,,,,,,,,,0.8479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2019-11-24 20:10:44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2019-05-28 02:55:26,4,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2020-08-20 19:08:09,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2011-11-28 00:22:39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3LZKA-tVFRJyPeKA3_2OA,2016-12-01 19:54:43,5,,,,,,,,,0.6369,0.5859,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2021-02-03 20:12:32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,0.34,,,,,
23OxrUaCvvVrwSa1z3xG-w,2014-03-03 00:30:03,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-04-27 04:56:01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-10-16 02:00:42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9YFeX5sbn785n31iR3I77Q,2018-03-16 17:37:32,5,,,,,,,,,0.2263,,,,,,,,,,,,,,,,0.25880000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2018-06-15 01:20:52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2019-11-22 20:08:38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2015-09-06 14:42:24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2019-07-16 17:37:51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2020-06-28 19:35:26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,0.6369,,,
ghLjxj4HoSHdflBEz2lIqA,2021-07-04 22:37:41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2020-07-11 19:33:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2017-11-05 23:05:39,5,,0.4019,,,,0.32455,,,,,0.7506,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,0.7506,,,,,,,,,,,,,,,,,,,
9YFeX5sbn785n31iR3I77Q,2018-04-05 07:05:18,5,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2020-10-22 23:39:10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2016-02-20 00:08:05,1,,,,,-0.3182,,,,,,-0.7579,,,,,,,,,,,,,,,,,,,,-0.7579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2013-03-11 00:10:32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-06-02 17:20:27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9YFeX5sbn785n31iR3I77Q,2018-03-30 20:33:57,5,,,,,,,,,,,,,,,,,,,,,,,,,0.7274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2020-07-09 19:06:16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2017-10-19 04:03:52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2018-06-06 15:56:11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-08-07 03:11:07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2018-04-06 23:23:12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2019-04-09 07:47:09,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2019-11-29 04:47:20,2,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,-0.2732,,,,,
23OxrUaCvvVrwSa1z3xG-w,2017-07-25 04:48:20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-04-01 21:20:56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2020-09-05 17:33:02,3,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-01-05 17:02:45,5,,,,,,,,,,,,,,,0.4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2018-12-04 03:47:22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-02-08 02:40:55,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-02-14 02:53:06,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2018-10-27 18:38:40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3LZKA-tVFRJyPeKA3_2OA,2020-12-29 02:06:36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1531
23OxrUaCvvVrwSa1z3xG-w,2019-05-11 21:06:33,5,,,,,0.8481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6124,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-07-28 00:25:21,5,,,,,,,,,,0.8555,,,,,,,,,,,,,,,-0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-08-30 00:07:13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-03-20 07:18:23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2019-02-26 21:42:11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2020-09-10 04:49:01,5,,,,,,,,0.2263,,,0.67745,,,,,0.6705,0.6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60725,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2020-10-13 16:24:16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2018-10-21 00:38:46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9YFeX5sbn785n31iR3I77Q,2018-10-25 18:46:04,5,,0.4019,0.4019,0.4019,,,,,0.4767,,,,,,,,,,,,,,,,0.25716666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4767,,,,
M3LZKA-tVFRJyPeKA3_2OA,2019-08-29 21:44:41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-11-07 01:02:46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-08-22 00:54:50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-02-01 21:38:30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-04-18 22:39:37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2018-08-09 00:26:17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2020-11-19 02:16:01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2020-09-19 16:41:47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5492999999999999,,,,,
ghLjxj4HoSHdflBEz2lIqA,2018-07-24 01:18:39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-10 19:15:18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2018-02-15 08:51:48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2020-03-16 00:26:27,4,,,,,,,,,,,,,,0.4601,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2019-09-02 20:35:28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-11-09 22:41:50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2020-07-09 22:36:14,5,,,,,,,,,,,,,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-11-27 15:28:18,4,,,,,,,0.3612,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-11-20 23:50:45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2014-09-25 23:11:37,4,,,,,,,0.3182,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2020-12-15 03:00:20,2,,,,,,,,,,,-0.1027,,,0.3182,,,,,,,,,,,,,,0.2263,,,,,,,,,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-05-01 16:08:33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-06 21:53:49,5,,,,,,,,,,,,,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2021-09-26 01:45:54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-24 17:06:33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2017-12-17 23:00:11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2017-03-31 02:32:07,4,,,,,,,,,,0.53805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-09-07 01:04:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-08 02:28:54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2019-11-09 17:55:47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1027,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2010-08-18 20:44:48,4,,,,,,,,,,0.35705000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-09-03 19:22:23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2020-10-01 13:26:19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2021-09-02 21:48:08,5,,,,,0.3612,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-11-29 18:12:58,4,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2019-03-05 02:04:25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-10-24 02:51:18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2020-04-12 02:09:09,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-12-06 05:20:44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-09-22 23:01:18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-10-24 05:40:05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2020-12-20 06:59:26,5,,,,,,0.6554,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-24 16:31:23,5,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-05-19 18:39:15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-10-09 19:21:56,4,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
ghLjxj4HoSHdflBEz2lIqA,2020-09-18 03:04:01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2020-02-05 18:35:09,4,,,,,0.6249,,,,,0.8316,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-06-14 22:08:16,3,,,,,,,,,,0.0258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-09-10 06:55:12,3,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2018-04-11 13:40:05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2020-05-15 00:44:11,5,,,,,,,,,,,0.4215,,,,,0.34,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2020-09-10 21:32:50,5,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2017-09-07 04:26:26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6808,,,,,,,,,,,,,,,,,,,,0.4215
23OxrUaCvvVrwSa1z3xG-w,2021-08-13 19:38:08,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5994,,,,,,,,,,,,,0.47155,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-12-31 18:56:14,3,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-06-13 06:19:21,5,,,,,,,,,,,,,,,0.3612,0.34,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-11-13 23:08:21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-15 22:54:37,1,,,,,,,,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-04 00:31:52,5,,0.6369,,,,,,,,,,,,,0.2263,,,,0.6369,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-07 02:26:37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2021-11-20 19:49:19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23OxrUaCvvVrwSa1z3xG-w,2016-09-14 21:48:17,4,,0.0772,,,,,,,,,,,,,,,,0.0772,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,0.0772,,,,,,,,,,0.7096
7kLn2XsFwyJ-yFn4qx40TQ,2021-06-20 22:58:20,5,,,,,,,,,,,,,,,,0.296,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-24 15:02:14,1,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7kLn2XsFwyJ-yFn4qx40TQ,2021-07-22 01:18:38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2014-06-23 09:42:16,5,,,,,,,0.4215,,,0.4939,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2014-10-15 20:51:18,4,,,,,,,,,,,,,,,,,,,,,,,,,-0.0572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,,,
23OxrUaCvvVrwSa1z3xG-w,2018-06-29 04:21:34,4,,,,,,,,,,,0.5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5574,0.7008,,,0.8442,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-11 01:24:56,5,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7grEnJV48N6BxbEP3uxISA,2021-12-18 21:44:25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,2018-03-22 02:23:26,4,,,,,,,,,,0.4019,0.6249,,,,,,,,0.7579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886,,,,,,,,,,
